name,lat,lon
South,-13.65,-47.819167
South,-6.816667,-47.816667
South,-17.422833,-47.795583
South,-14.159167,-47.785278
South,-17.99421,-47.76956
South,-14.11141,-47.73548
South,-14.226389,-47.73
South,-15.59167,-47.70833
South,-11.660833,-47.706667
South,-14.143056,-47.703056
South,-16.745833,-47.694444
South,-12.926944,-47.69
South,-15.73555,-47.6874
South,-16.82374256,-47.67045804
South,-8.448889,-47.666944
South,-15.483935,-47.639318
South,-14.18556,-47.62703
South,-12.913888,-47.618055
South,-17.84727,-47.61584
South,-16.7686,-47.6136
South,-7.695833,-47.5975
South,-16.799314,-47.567975
South,-11.433333,-47.566667
South,-11.22333,-47.566111
South,-15.533333,-47.55
South,-14.38,-47.53
South,-14.7094989,-47.5248438
South,-13.74613,-47.5167
South,-14.116667,-47.516667
South,-14.0725,-47.509167
South,-13.86327,-47.5
South,-7.336617111,-47.46962936
South,-14.104,-47.4658
South,-13.7975,-47.4583
South,-19.86940058,-47.44015065
South,-13.929444,-47.430278
South,-14.071511,-47.391086
South,-16.475753,-47.340471
South,-11.296667,-47.318333
South,-20.164444,-47.273056
South,-18.066944,-47.272222
South,-13.81622973,-47.26512514
South,-13.73,-47.25
South,-7.912778,-47.231111
South,-13.45367163,-47.23042224
South,-13.27366755,-47.22042127
South,-17.05385,-47.1541
South,-11.4103,-47.1381
South,-13.417222,-47.080278
South,-13.529444,-47.0675
South,-14,-47
South,-11,-47
South,-17.22555,-46.8727
South,-13.805556,-46.847222
South,-7.583333,-46.833333
South,-20.335,-46.812778
South,-20.3425,-46.767222
South,-10.55,-46.75
South,-20.434444,-46.653333
South,-13.648056,-46.596111
South,-14.396,-46.572917
South,-19.682778,-46.445
South,-20.267222,-46.415556
South,-14.13,-46.37
South,-12.348,-46.338
South,-13.361944,-46.224166
South,-7.583333,-46.083333
South,-14,-46
South,-6.616667,-45.883333
South,-8.475278,-45.742778
South,-13.566944,-45.084722
South,-6.666667,-44.7
South,-19.690239,-44.096503
South,-18,-44
South,-19.267222,-43.603333
South,-18.03476,-43.3833
