"name","lat","lon","points_extract"
"bipenicillata",9.787778,-84.523333,384
"bipenicillata",9.695278,-84.437222,351
"bipenicillata",9.6953,-84.4372,351
"bipenicillata",9.69,-84.43,351
"bipenicillata",9.7072,-69.5956,1686
"bipenicillata",4.888056,-73.250278,1723
"bipenicillata",4.17896,-73.65047,628
"bipenicillata",9.757778,-84.183889,902
"bipenicillata",-14.53,-54.51,439
"bipenicillata",5.19,-72.61,505
"bipenicillata",9.725,-84.258333,947
"bipenicillata",9.72,-84.25,947
"bipenicillata",8.43416,-80.86055,659
"bipenicillata",8.1667,-81.25,105
"bipenicillata",9.972222,-84.441667,931
"bipenicillata",9.97,-84.44,931
"bipenicillata",9.91,-84.28,833
"bipenicillata",10.080556,-84.408333,1018
"bipenicillata",10.080556,-84.408333,1018
"bipenicillata",10.08,-84.4,1018
"bipenicillata",4.178611,-73.647778,628
"bipenicillata",4.178611,-73.647778,628
"bipenicillata",4.18384,-73.65302,628
"bipenicillata",4.18384,-73.65302,628
"bipenicillata",9.718056,-84.281944,947
"bipenicillata",7.345,-81.73138,37
"bipenicillata",9.71,-84.28,947
"bipenicillata",9.718056,-84.281944,947
"bipenicillata",9.706667,-84.393056,371
"bipenicillata",9.7,-84.39,371
"bipenicillata",5.96,-67.36,67
"bipenicillata",9.7,-84.333333,296
"bipenicillata",9.7,-84.33,296
"bipenicillata",9.71,-84.39,728
"bipenicillata",8.083889,-81.434722,276
"bipenicillata",8.916667,-71.683333,12
"bipenicillata",8.92,-71.68,12
"bipenicillata",9.79,-84.16,1107
"bipenicillata",9.8,-84.16,1427
"bipenicillata",9.916667,-84.266667,732
"bipenicillata",9.91,-84.27,833
"bipenicillata",6.83,-66.5,178
"bipenicillata",6.83333,-66.5,178
"bipenicillata",8.533333,-81.116667,614
"bipenicillata",8.533333,-81.116667,614
"bipenicillata",9.7,-69.533333,874
"bipenicillata",9.7,-69.533333,874
"bipenicillata",9.7,-69.53,874
"bipenicillata",9.42416,-69.50861,715
"bipenicillata",9.416667,-69.5,715
"bipenicillata",9.683,-69.508,874
"bipenicillata",7.78722,-80.79694,386
"bipenicillata",7.72,-71.97,1182
"bipenicillata",5.68,-67.18,650
"bipenicillata",5.85,-67.483333,62
"bipenicillata",7.65,-72.16666,700
"bipenicillata",5.75,-67.5,91
"bipenicillata",5.53,-67.53,106
"bipenicillata",4.243256,-73.821587,1394
"bipenicillata",4.965624,-74.440625,1192
"bipenicillata",4.981415,-74.421662,1192
"bipenicillata",9.91,-84.27,833
"bipenicillata",8.42833,-82.765,23
"bipenicillata",4.241737,-73.823196,1394
"bipenicillata",10,-84.8333,9
"bipenicillata",10.03,-84.56,455
"bipenicillata",8.540833,-81.157222,908
"bipenicillata",10.01416,-84.61444,326
"bipenicillata",8.434167,-80.860556,659
"bipenicillata",5.55,-67.59,66
"bipenicillata",8.30944,-81.01583,138
"bipenicillata",7.61777,-81.75972,94
"bipenicillata",10.01777,-84.6025,326
"bipenicillata",7.8,-80.683333,196
"bipenicillata",4.86656,-73.250881,1163
"bipenicillata",7.8,-80.75,317
"bipenicillata",4.28382,-73.82819,1820
"bipenicillata",6.03,-67.36,60
"bipenicillata",4.157558,-73.635531,537
"bipenicillata",8.103056,-80.981667,91
"bipenicillata",4.178611,-73.647778,628
"bipenicillata",7.1225,-66.16944,201
"bipenicillata",8.45444,-71.23972,1854
"bipenicillata",8.50722,-80.10278,323
"bipenicillata",7.0758,-65.9119,98
"bipenicillata",3.8811,-72.8667,213
"bipenicillata",2.6857,-74.1674,353
"bipenicillata",4.888056,-73.250278,1723
"bipenicillata",4.17896,-73.65047,628
"bipenicillata",2.574444,-72.713889,191
"bipenicillata",4.856694,-73.285306,1163
"bipenicillata",4.849444,-73.281389,1163
"bipenicillata",4.863333,-73.267778,1163
"bipenicillata",4.99328,-73.05211,1205
"bipenicillata",4.85393,-73.28446,1163
"bipenicillata",4.17861,-73.64778,628
"bipenicillata",5.19041,-72.61608,505
"bipenicillata",4.398833,-73.043383,198
"bipenicillata",3.42878,-74.11561,966
"bipenicillata",10.01,-84.48,1224
"bipenicillata",9.9,-84.27,833
"catharinae",5.1,-67.3,955
"catharinae",4.98,-67.3,883
"catharinae",5.1,-67.4,751
"catharinae",4.01,-67.01,106
"catharinae",4.86,-67.45,290
"catharinae",4.95,-67.4,903
"catharinae",4.95,-67.4,903
"catharinae",7.0758,-65.9119,98
"catharinae",3.5,-66,250
"dissitiflora",5.75,-66.05,1743
"dissitiflora",1.53333,-65.81666,792
"dissitiflora",1.433333,-65.783333,413
"dissitiflora",1.43,-65.78,413
"dissitiflora",5.77,-66.2,1893
"dissitiflora",0.908333,-66.04,867
"dissitiflora",0.9,-66.04,867
"dissitiflora",0.866667,-66.083333,750
"dissitiflora",0.87,-66.08,750
"dissitiflora",0.9083,-66.0417,1275
"dissitiflora",0.908333,-66.041667,1275
"dissitiflora",5.91666,-66.38333,1550
"dissitiflora",5.91,-66.38,1550
"dissitiflora",5.92,-66.38,1568
"dissitiflora",0.86666,-66.08333,750
"dissitiflora",0.88138,-66.08333,1275
"dissitiflora",0.9,-66.066667,1275
"dissitiflora",0.9,-66.07,1275
"dissitiflora",0.87,-66.08,750
"dissitiflora",0.875,-66.083,750
"dissitiflora",0.881389,-66.083333,1275
"dissitiflora",0.871667,-66.083333,750
"dissitiflora",0.78333,-66.18333,740
"dissitiflora",1.5,-65.85,886
"dissitiflora",0.98,-65.93,1443
"dissitiflora",7.1225,-66.16944,201
"dissitiflora",0.961111,-65.9917,1717
"dissitiflora",7.0758,-65.9119,98
"dissitiflora",3.5,-66,250
"duidae",4.41,-65.53,1140
"duidae",4.8,-64.53,1741
"duidae",3.25,-65.71666,170
"duidae",3.83,-65.71,685
"duidae",3.83,-65.33,901
"duidae",4.58333,-64.25,1549
"duidae",4.58,-64.25,1549
"duidae",4.51666,-65.58333,896
"duidae",4.516667,-65.583333,896
"duidae",3.23,-65.56,157
"duidae",4.81,-64.56,1803
"duidae",4.81,-64.56,1803
"duidae",4.75,-64.43,1322
"duidae",4.41,-65.83,223
"duidae",7.0758,-65.9119,98
"duidae",3.39511,-65.6046,1673
"duidae",7.0758,-65.9119,98
"edmundoi",-6.388611,-50.381111,555
"edmundoi",-6.054444,-50.253889,647
"edmundoi",-14.226389,-47.73,1150
"edmundoi",-6.050278,-50.126389,579
"edmundoi",-6.052778,-50.126389,579
"edmundoi",-6.390556,-50.379167,555
"edmundoi",-6.399722,-50.327222,630
"edmundoi",-6.039722,-50.277778,521
"edmundoi",-6.315,-49.909167,605
"edmundoi",-6.07,-50.13,579
"edmundoi",-8,-52,542
"edmundoi",-6.641589,-51.97281,199
"edmundoi",-8,-52,542
"edmundoi",-6,-50.3,590
"edmundoi",-12.82,-51.77,332
"fraterna",5.168889,-60.2175,1375
"fraterna",5.96883,-62.5395,730
"fraterna",5.06778,-59.9469,861
"fraterna",5.83278,-61.2347,1438
"fraterna",5.832778,-61.234722,1438
"fraterna",5.89472,-61.0203,1055
"fraterna",5.98861,-61.06,1105
"fraterna",6.036111,-61.15,771
"fraterna",5.997222,-61.052778,1105
"fraterna",5.894722,-61.020278,1055
"fraterna",5.988611,-61.06,1105
"fraterna",2.58333,-59.3667,151
"fraterna",4.5,-65.5,1182
"fraterna",5.9,-61.0333,1055
"fraterna",5.9,-61.03,1055
"fraterna",5.46667,-60.0667,742
"fraterna",5.63,-60.07,797
"fraterna",5.46667,-60.0667,742
"fraterna",5.466667,-60.066667,742
"fraterna",5.47,-60.07,742
"fraterna",5.85,-62.05,1562
"fraterna",5.85,-62.03333,1565
"fraterna",5.85,-62.03,1565
"fraterna",3.633333,-65.466667,1745
"fraterna",3.25,-65.71666,170
"fraterna",3.58333,-65.38333,821
"fraterna",3.58,-65.38,821
"fraterna",5.66666,-61.5,1274
"fraterna",5.833333,-62.683333,742
"fraterna",5.83,-62.68,742
"fraterna",5.933333,-62.566667,1581
"fraterna",5.933333,-62.566667,1581
"fraterna",5.93,-62.57,1581
"fraterna",3.6,-65.38333,2033
"fraterna",3.6,-65.38,2033
"fraterna",5.82,-62.58,1678
"fraterna",3.83,-65.33,901
"fraterna",3.666667,-65.75,959
"fraterna",3.67,-65.75,959
"fraterna",5.08333,-61.11666,878
"fraterna",5.08,-61.11,878
"fraterna",5.91,-61,1055
"fraterna",5.92,-61,1107
"fraterna",5.95,-60.63,651
"fraterna",3.16,-65.51,127
"fraterna",5.93,-61.4,1401
"fraterna",5.91,-62.55,1589
"fraterna",5.05,-61.36,1192
"fraterna",4.37213,-65.706,1402
"fraterna",5.91,-62.53,1280
"fraterna",7.0758,-65.9119,98
"fraterna",-10.8339,-52.8731,334
"fraterna",3.5,-66,250
"johnwurdackiana",-16.065858,-50.178486,777
"johnwurdackiana",-16.366667,-51.366389,445
"johnwurdackiana",-16.733333,-50.388889,623
"johnwurdackiana",-16.035709,-50.104255,724
"johnwurdackiana",-16.066667,-50.183333,777
"johnwurdackiana",-16.0611,-50.001111,765
"johnwurdackiana",-14,-50,308
"johnwurdackiana",-12,-48,358
"kunhardtii",5.08,-67.31,910
"kunhardtii",7.0758,-65.9119,98
"kunhardtii",5.07064,-67.4499,1386
"kunhardtii",4.95,-67.4,903
"karstenii",2.264444,-73.796278,406
"karstenii",3.32,-73.94,567
"karstenii",2.22,-73.78,234
"karstenii",2.208333,-73.85,255
"karstenii",2.2,-73.86,255
"karstenii",2.2,-73.84,255
"karstenii",4.11333,-73.47919,322
"karstenii",5.02,-72.73,411
"karstenii",4.96,-72.72,408
"karstenii",4.05,-66.02,176
"karstenii",-14.1553857321728,-48.0785788001758,594
"karstenii",2.15871,-73.813258,247
"karstenii",3.331446,-73.928053,567
"karstenii",5.19819,-72.52479,290
"karstenii",5.195277,-72.587045,505
"karstenii",4.966667,-74.433333,1192
"karstenii",4.12504,-73.65727,537
"karstenii",3.8811,-72.8667,213
"karstenii",0.25,-70.75,333
"karstenii",3.5,-73,231
"karstenii",5.01666,-72.75,529
"karstenii",4.157558,-73.635531,537
"karstenii",5.025,-72.734,411
"karstenii",2.20028,-73.8625,255
"karstenii",3.321,-73.9451,567
"karstenii",2.229806,-73.783889,234
"karstenii",2.20833,-73.85,255
"karstenii",4.965,-72.725,408
"llanorum",-8.025556,-50.031944,207
"llanorum",1.235833,-51.763889,170
"llanorum",6.75,-66.5167,492
"llanorum",-14.83333,-66.38333,178
"llanorum",-14.58333,-66.5,174
"llanorum",-15.15555,-60.99138,185
"llanorum",-15.1556,-60.9914,185
"llanorum",-13.65388,-60.83111,195
"llanorum",-13.55083,-61.05861,178
"llanorum",-13.55083,-61.05861,178
"llanorum",-13.6539,-60.8311,195
"llanorum",-13.5508,-61.0586,178
"llanorum",-13.5508,-61.0586,178
"llanorum",-14.53333,-61.01666,188
"llanorum",-14.5333,-61.0167,188
"llanorum",-14.833333,-66.666667,191
"llanorum",-14.83,-66.67,191
"llanorum",-13.55,-61,173
"llanorum",-13.58,-68.77,250
"llanorum",6.35,-65.55,435
"llanorum",6.66,-65.71,118
"llanorum",6.28333,-67.08333,125
"llanorum",6.28,-67.08,125
"llanorum",-13.08,-67.25,165
"llanorum",6.83333,-66.5,178
"llanorum",-13.08333,-67.25,165
"llanorum",-7.78,-51.12,293
"llanorum",9.30833,-69.7,478
"llanorum",9.3083,-69.7,478
"llanorum",-7.52,-63.17,71
"llanorum",5.53,-65.95,118
"llanorum",6.44,-67.12,85
"llanorum",4.093261,-73.355115,264
"llanorum",10.1667,-69.8333,534
"llanorum",-0.783333,-51.116667,16
"llanorum",7.0758,-65.9119,98
"llanorum",-13.6,-61,178
"llanorum",6.35,-65.55,435
"mathaei",-6.08333,-77.1,829
"mathaei",-6.08333,-77.15,821
"mathaei",-9.1839,-74.14,193
"mathaei",-9.1839,-74.14,193
"mathaei",-7,-76.8333,704
"melastomoides",-12.348,-46.338,783
"melastomoides",-16.403053,-49.252211,913
"melastomoides",-13.65,-47.819167,821
"melastomoides",-15.82175,-48.709694,1173
"melastomoides",-15.725444,-48.890056,1133
"melastomoides",-15.746667,-48.838889,1086
"melastomoides",-15.821667,-48.709722,1173
"melastomoides",-15.725556,-48.89,1133
"melastomoides",-15.725278,-48.876111,1133
"melastomoides",-15.796389,-48.759444,1126
"melastomoides",-15.760556,-48.918889,1101
"melastomoides",-15.825833,-48.773889,1126
"melastomoides",-14.120864,-47.653017,1248
"melastomoides",-14.180064,-47.842742,858
"melastomoides",-14.296944,-47.920833,648
"melastomoides",-14.226389,-47.73,1150
"melastomoides",-14.179722,-47.842222,858
"melastomoides",-15.786,-48.772,1145
"melastomoides",-15.765,-48.933,1101
"melastomoides",-15.825833,-48.753333,1126
"melastomoides",-15.786111,-48.771944,1145
"melastomoides",-15.765556,-48.932778,1101
"melastomoides",-15.786667,-48.771111,1145
"melastomoides",-15.793,-48.893,1124
"melastomoides",-15.793333,-48.893611,1124
"melastomoides",-15.715556,-48.892778,1133
"melastomoides",-15.826111,-48.772222,1126
"melastomoides",-15.796111,-48.830278,1178
"melastomoides",-14.185556,-47.626944,1224
"melastomoides",-14.18556,-47.62703,1224
"melastomoides",-13.036666,-48.136388,300
"melastomoides",-13.361111,-48.149166,331
"melastomoides",-15.798889,-48.818611,1178
"melastomoides",-8.448889,-47.666944,240
"melastomoides",-14.235278,-47.905833,654
"melastomoides",-13.823083,-47.457639,806
"melastomoides",-13.3775,-48.050277,393
"melastomoides",-13.3775,-48.050278,393
"melastomoides",-10.55,-46.75,413
"melastomoides",-7.357222,-48.372222,230
"melastomoides",-14.432222,-48.154444,491
"melastomoides",-14.295278,-49.104167,511
"melastomoides",-13.71889,-48.29944,854
"melastomoides",-14.488611,-48.557222,595
"melastomoides",-14.161111,-47.790833,1100
"melastomoides",-13.966667,-48.3,443
"melastomoides",-13.662222,-48.268055,741
"melastomoides",-10.283333,-48.216667,427
"melastomoides",-14.35,-48.2,470
"melastomoides",-14.63333,-48.96667,469
"melastomoides",-14.45,-49.08333,512
"melastomoides",-14.36667,-48.2,470
"melastomoides",-15.55,-48.25,1273
"melastomoides",-13.566666,-48.166667,406
"melastomoides",-14.32,-48.4,939
"melastomoides",-15.533333,-47.55,1049
"melastomoides",-12.694217,-60.099174,605
"melastomoides",-11.433333,-47.566667,514
"melastomoides",-13.7975,-47.4583,806
"melastomoides",-13.86327,-47.5,747
"melastomoides",-10.77306,-53.08972,271
"melastomoides",-15.81194,-49.56972,656
"melastomoides",-12,-48,358
"melastomoides",-10.8339,-52.8731,334
"nigricans",-14.131111,-47.669167,1248
"nigricans",-15.8325,-48.674722,1170
"nigricans",-14.143056,-47.703056,1248
"nigricans",-15.825,-48.693333,1170
"nigricans",-15.816667,-48.693333,1170
"nigricans",-15.82,-48.69,1170
"nigricans",-15.655555,-48.076944,1208
"nigricans",-15.663333,-47.936666,1161
"papyrus",-15.794722,-48.813889,1178
"papyrus",-15.713333,-48.964444,962
"papyrus",-11.296667,-47.318333,576
"papyrus",-15.72,-48.939444,1052
"papyrus",-15.475277,-48.491944,731
"papyrus",-15.475278,-48.491944,731
"papyrus",-11.663333,-47.695833,367
"papyrus",-11.990278,-50.641389,199
"papyrus",-15.816889,-48.732528,1173
"papyrus",-15.816944,-48.7325,1173
"papyrus",-15.713889,-48.893611,1133
"papyrus",-15.8169,-48.7325,1173
"papyrus",-15.796389,-48.759444,1126
"papyrus",-11.692983,-47.716611,332
"papyrus",-16.065858,-50.178486,777
"papyrus",-17.155278,-51.0025,758
"papyrus",-16.035709,-50.104255,724
"papyrus",-15.807222,-48.888611,1124
"papyrus",-16.722778,-53.145,659
"papyrus",-16.074722,-50.195278,777
"papyrus",-16.071388,-50.181944,777
"papyrus",-16.071389,-50.181944,777
"papyrus",-11.670555,-47.707222,530
"papyrus",-11.670556,-47.707222,530
"papyrus",-15.798889,-48.865,1205
"papyrus",-16.001388,-50.051388,781
"papyrus",-16.0014,-50.0514,781
"papyrus",-15.8025,-48.847222,1205
"papyrus",-15.8175,-48.895833,1124
"papyrus",-15.833333,-49.5,707
"papyrus",-16.1306220867293,-50.2156233906965,580
"papyrus",-15.95,-50.033333,837
"papyrus",-15.95,-50.03,837
"papyrus",-14.159167,-47.785278,1100
"papyrus",-15.85,-48.78195,1051
"papyrus",-14.000618,-50.000564,308
"papyrus",-14,-50,308
"papyrus",-16.0611,-50.00122,765
"papyrus",-10.8339,-52.8731,334
"papyrus",-12,-48,358
"sipapoana",7.0758,-65.9119,98
"sipapoana",5.0685,-67.4377,1386
"striphnocalyx",2.266667,-68.366667,129
"striphnocalyx",2.2,-68.216667,323
"striphnocalyx",3.730167,-67.834236,107
"striphnocalyx",3.808333,-67.7975,99
"striphnocalyx",3.718056,-67.591389,88
"striphnocalyx",2.63722,-69.24417,247
"striphnocalyx",2.63813,-69.23358,247
"striphnocalyx",3.657222,-67.875,102
"striphnocalyx",3.119444,-67.788889,101
"striphnocalyx",3.771111,-67.851944,100
"striphnocalyx",3.825222,-67.910278,102
"striphnocalyx",3.25283,-68.20181,113
"striphnocalyx",4.532222,-68.091111,88
"striphnocalyx",3.780278,-67.862778,100
"striphnocalyx",3.706389,-67.5875,98
"verticillaris",-15.825972,-48.772833,1126
"verticillaris",-15.787778,-48.870833,1171
"verticillaris",-15.781667,-48.8275,1161
"verticillaris",-15.826111,-48.772778,1126
"verticillaris",-8.475278,-45.742778,280
"verticillaris",-16.065858,-50.178486,777
"verticillaris",-16.366667,-51.366389,445
"verticillaris",-16.035709,-50.104255,724
"verticillaris",-15.789444,-48.881111,1183
"verticillaris",-15.847,-48.771,1051
"verticillaris",-15.846944,-48.770833,1051
"verticillaris",-16.078889,-50.185278,777
"verticillaris",-9.69,-52.606,270
"verticillaris",-9.690278,-52.606389,270
"verticillaris",-8.807778,-49.082778,226
"verticillaris",-10.916944,-49.630556,184
"verticillaris",-7.695833,-47.5975,180
"verticillaris",-9.494722,-55.150556,393
"verticillaris",-9.66731,-55.21553,318
"verticillaris",-9.49,-55.15,393
"verticillaris",-9.67,-55.22,318
"verticillaris",-9.499167,-55.796667,310
"verticillaris",-9.5,-55.8,295
"verticillaris",-9.3506,-55.1308,475
"verticillaris",-9.601389,-55.240556,381
"verticillaris",-9.59,-55.22,381
"verticillaris",-15.030833,-56.362222,259
"verticillaris",-12.913889,-47.618056,342
"verticillaris",-12.913888,-47.618055,342
"verticillaris",-12.926944,-47.69,337
"verticillaris",-14.396,-46.572917,530
"verticillaris",-13.81667,-48.43333,501
"verticillaris",-13.5425,-48.000556,403
"verticillaris",-13.417222,-47.080278,398
"verticillaris",-15.8106,-54.9178,320
"verticillaris",-10.041389,-48.454722,233
"verticillaris",-7.583333,-46.833333,269
"verticillaris",-7.583333,-46.083333,264
"verticillaris",-11.698,-51.428,255
"verticillaris",-11.575,-50.977,195
"verticillaris",-11.3431,-50.5837,189
"verticillaris",-12.85,-49.1,298
"verticillaris",-14.633333,-49,478
"verticillaris",-13.586111,-48.3125,500
"verticillaris",-14.7094988953584,-47.5248438047386,1043
"verticillaris",-10.253611,-48.095833,632
"verticillaris",-17.366667,-52.166667,820
"verticillaris",-13.466666,-48.383333,453
"verticillaris",-16,-50.133333,551
"verticillaris",-15.57,-48.03,1225
"verticillaris",-3.416667,-48.62,108
"verticillaris",-14.568,-49.51,405
"verticillaris",-3.42,-48.62,108
"verticillaris",-8.5006,-48.6008,460
"verticillaris",-15.916667,-50.15,514
"verticillaris",-6.816667,-47.82,387
"verticillaris",-15.92,-50.15,514
"verticillaris",-6.82,-47.82,387
"verticillaris",-13.65,-48.416667,574
"verticillaris",-14.733333,-52.333333,299
"verticillaris",-14.73,-52.33,299
"verticillaris",-17.716667,-48.366667,784
"verticillaris",-14.116667,-47.516667,1319
"verticillaris",-13.273667550479,-47.2204212748853,784
"verticillaris",-13.4736720780612,-47.2304222730263,489
"verticillaris",-13.4536716251006,-47.2304222379731,461
"verticillaris",-18.03476,-43.3833,820
"verticillaris",-14.54942,-48.45,719
"verticillaris",-15.85,-48.75395,1051
"verticillaris",-17.84727,-47.61584,805
"verticillaris",-17.99421,-47.76956,816
"verticillaris",-12.9,-51.87,365
"verticillaris",-12.9,-51.866667,365
"verticillaris",-13.74613,-47.5167,1180
"verticillaris",-10.166667,-48.883333,364
"verticillaris",-15.85,-52.25,519
"verticillaris",-15.8,-48.77,1126
"verticillaris",-15.88,-48.95,859
"verticillaris",-8.93,-48.52,304
"verticillaris",-12.9,-51.87,365
"verticillaris",-12.9,-51.866667,365
"verticillaris",-14.73,-52.33,299
"verticillaris",-14.666667,-52.35,289
"verticillaris",-12.32,-51.77,325
"verticillaris",-12.816667,-51.766667,332
"verticillaris",-12.82,-51.77,332
"verticillaris",-14,-50,308
"verticillaris",-16.15922,-50.1333,670
"verticillaris",-10.773109,-53.08982,271
"verticillaris",-6.616667,-45.883333,474
"verticillaris",-14.4739,-48.4597,633
"verticillaris",-10.8339,-52.8731,334
"verticillaris",-12,-48,358
"rosanae",-9.756,-52.635,270
"rosanae",-9.753,-52.632,270
"exasperata",-15.841099,-48.746796,1151
"exasperata",-14.159167,-47.785278,1100
"exasperata",-10.8339,-52.8731,334
"huberi",5.66,-65.13,842
"huberi",8,-66,65
"huberi",5.71667,-65.3167,1741
"huberi",5.55,-65.21,2172
"huberi",8,-66,65
"huberi",6,-65.71,704
"pogonanthera",-14.191666,-48.1125,534
"pogonanthera",-15.909722,-48.000833,1160
"pogonanthera",-13.361944,-46.224166,804
"pogonanthera",-12.806388,-48.229722,299
"pogonanthera",-12.969722,-48.195555,311
"pogonanthera",-13.113888,-48.226388,381
"pogonanthera",-16.923333,-49.231667,832
"pogonanthera",-16.923333,-49.231666,832
"pogonanthera",-15.85,-52.267,519
"pogonanthera",-18.439444,-51.995278,604
"pogonanthera",-13.648055,-46.596111,492
"pogonanthera",-16.1425,-48.60333,890
"pogonanthera",-13.529444,-48.0675,358
"pogonanthera",-13.52944,-48.0675,358
"pogonanthera",-13.5425,-48.000556,403
"pogonanthera",-13.417222,-48.080278,400
"pogonanthera",-13.40306,-48.13972,337
"pogonanthera",-10.55,-46.75,413
"pogonanthera",-13.80556,-46.84722,450
"pogonanthera",-11.575556,-50.976944,195
"pogonanthera",-11.573889,-50.983889,195
"pogonanthera",-11.573611,-50.983611,195
"pogonanthera",-11.575278,-50.976944,195
"pogonanthera",-11.5755,-50.977028,195
"pogonanthera",-11.573861,-50.983381,195
"pogonanthera",-11.3425,-50.5901,189
"pogonanthera",-14.53972,-61.49805,248
"pogonanthera",-14.5397,-61.4981,248
"pogonanthera",-17.55,-48.483333,705
"pogonanthera",-14.36667,-48.2,470
"pogonanthera",-5.68,-63.1,72
"pogonanthera",-16,-62.08,476
"pogonanthera",-0.416667,-48.616667,3
"pogonanthera",-10.8339,-52.8731,334
"pogonanthera",-16.7261,-64.435,215
"spruceana",-0.0425,-70.93972,189
"spruceana",0.047583,-70.937556,187
"spruceana",5.564083,-68.47,82
"spruceana",5.405321,-72.471222,871
"spruceana",5.406334,-72.47062,871
"spruceana",5.405434,-72.471138,871
"spruceana",5.403044,-72.466003,871
"spruceana",5.848028,-68.647778,73
"spruceana",5.8745,-68.138139,65
"spruceana",5.840278,-68.6675,73
"spruceana",5.852056,-68.181,71
"spruceana",5.787778,-68.86175,83
"spruceana",0.818056,-61.656667,42
"spruceana",0.8014,-61.6603,42
"spruceana",-6.319722,-50.452778,603
"spruceana",5.339167,-67.868889,73
"spruceana",4.058,-66.905,102
"spruceana",3.956,-67.09,99
"spruceana",4.024,-66.977,100
"spruceana",3.887,-66.985,101
"spruceana",-12.919722,-50.876389,214
"spruceana",5.195038,-67.833887,98
"spruceana",6.183333,-67.48333,47
"spruceana",4.9,-67.56666,107
"spruceana",4.9,-67.56666,107
"spruceana",-14.7433,-61.02,173
"spruceana",5.32,-67.9,81
"spruceana",-14.7436,-60.9608,173
"spruceana",6.56666,-67.08333,49
"spruceana",-12.5,-64.133333,135
"spruceana",5.68333,-66.15,1003
"spruceana",-12.5,-64.133333,135
"spruceana",-12.5,-64.13,135
"spruceana",-3.05,-60.6,57
"spruceana",-3.05,-60.6,57
"spruceana",5.25,-67.9,78
"spruceana",-13.08,-67.25,165
"spruceana",4.91,-67.71,97
"spruceana",6.41666,-67.41666,53
"spruceana",6.416667,-67.416667,59
"spruceana",5.29,-67.94,87
"spruceana",-0.583333,-64.67,56
"spruceana",-16.166667,-49.433333,908
"spruceana",-16.166667,-49.433333,908
"spruceana",0.58333,-64.66666,74
"spruceana",-0.583333,-64.666667,56
"spruceana",-35,-64.67,236
"spruceana",-0.583333,-64.666667,56
"spruceana",-10.651944,-65.464722,145
"spruceana",-0.366151,-63.936481,30
"spruceana",2.81650572944009,-60.6743440257471,79
"spruceana",5.3,-66.03,116
"spruceana",4.81,-64.56,1803
"spruceana",4.033333,-67.7,91
"spruceana",-11.8311,-53.4231,311
"spruceana",5.1,-67.8,90
"spruceana",3.16,-65.55,133
"spruceana",5.65,-67.63,79
"spruceana",3.16,-65.55,133
"spruceana",3.16,-65.55,133
"spruceana",3.16,-65.55,133
"spruceana",5.23,-67.8,83
"spruceana",5.66,-67.62,77
"spruceana",3.75,-66.8,118
"spruceana",5.66,-67.62,77
"spruceana",3.16,-65.55,133
"spruceana",-3.067324,-59.995308,48
"spruceana",-4.14444,-65.08583,48
"spruceana",7.0758,-65.9119,98
"spruceana",-10.8339,-52.8731,334
"spruceana",4.91666,-67.71666,97
"spruceana",4.98333,-67.71666,103
"spruceana",4.75,-67.67,96
"spruceana",5.32139,-67.90028,81
"spruceana",5.33917,-67.86889,73
"spruceana",6.183333,-67.48333,47
"spruceana",5.2968,-67.94158,80
"spruceana",5.25,-67.9,78
"steyermarkii",4.8,-64.53,1741
"steyermarkii",4.69,-64.22,1278
"steyermarkii",4.75,-64.43333,1322
"steyermarkii",4.75,-64.4333,1322
"steyermarkii",4.75,-64.43,1322
"striphnocalyx",-4.14444,-65.08583,48
"striphnocalyx",0.131639,-70.942889,318
"striphnocalyx",0.129389,-70.944028,318
"striphnocalyx",0.12867,-70.94394,318
"striphnocalyx",3.72,-67.82,108
"striphnocalyx",3.74,-67.85,107
"striphnocalyx",3.73,-67.83,108
"striphnocalyx",3.81,-67.8,99
"striphnocalyx",3.73,-67.83,108
"striphnocalyx",3.65,-67.87,111
"striphnocalyx",3.73017,-67.834236,107
"striphnocalyx",3.766667,-67.85,100
"striphnocalyx",2.724167,-67.567917,97
"striphnocalyx",2.16,-68.21,224
"striphnocalyx",4.53,-68.09,88
"striphnocalyx",1.93022,-67.0161,106
"striphnocalyx",3.78,-67.86,100
"striphnocalyx",3.8,-67.79,97
"striphnocalyx",3.82,-67.91,102
"striphnocalyx",3.7,-67.58,87
"striphnocalyx",3.11,-67.78,101
"striphnocalyx",3.71,-67.59,88
"striphnocalyx",-1.30859,-69.59878,102
"striphnocalyx",1.92138,-67.04611,94
"striphnocalyx",3.655556,-67.877778,102
"striphnocalyx",3.25,-68.2,119
"striphnocalyx",1.93,-67.06,94
"striphnocalyx",-1.29,-69.61,117
"striphnocalyx",-1.296944,-69.6175,102
"striphnocalyx",2.638129,-69.233576,247
"striphnocalyx",2.63333,-69.23333,247
"striphnocalyx",2.671389,-69.340836,192
"striphnocalyx",2.63,-69.24,247
"striphnocalyx",2.87083,-67.30833,112
"striphnocalyx",2.266667,-68.366669,129
"striphnocalyx",2.1,-68.183334,379
"striphnocalyx",-1.28,-69.63,123
"striphnocalyx",-1.26,-69.63,123
"striphnocalyx",2.183333,-68.216667,323
"striphnocalyx",3.15,-67.3,100
"striphnocalyx",4.33333,-67.81666,100
"striphnocalyx",3.51,-67.36,111
"striphnocalyx",3.66,-66.86,105
"striphnocalyx",3.2,-67.4,90
"striphnocalyx",3.916667,-67.566667,107
