"specificEpithet","day","month","year","lat","lon","identifiedBy"
NA,5,11,1965,-16.73193,-47.6,"J. J. Wurdack"
NA,10,11,1965,-16,-48,"J. J. Wurdack"
NA,9,12,1965,-15.7797,-47.9294,"J. J. Wurdack"
NA,12,12,1965,-15.8,-47.82397,"J. J. Wurdack"
NA,19,1,1966,-16.0611,-50.00122,"J. J. Wurdack"
NA,2,12,1965,-16.03204,-48.8086,"J. J. Wurdack"
NA,9,2,1966,-14.1167,-47.70192,"C. A. Todzia"
NA,2,3,1966,-16.72289,-47.6,"J. J. Wurdack"
NA,15,1,1968,-15.8,-48.77,"J. J. Wurdack"
NA,17,3,1969,-13.74613,-47.5167,"C. A. Todzia"
NA,23,1,1970,-17.99421,-47.76956,"C. A. Todzia"
NA,5,2,1970,-17.22555,-46.8727,"J. J. Wurdack"
NA,8,2,1970,-17.05385,-47.1541,"J. J. Wurdack"
NA,25,2,1970,-15.73555,-47.6874,"J. J. Wurdack"
NA,20,3,1971,-13.94497,-47.5167,"C. A. Todzia"
NA,15,1,1972,-15.85,-48.85664,"C. A. Todzia"
NA,23,1,1972,-14.5223,-48.45,"C. A. Todzia"
NA,17,1,1972,-15.7944,-48.7756,"C. A. Todzia"
NA,21,1,1972,-14.58557,-48.45,"C. A. Todzia"
NA,4,4,1973,-16.82,-47.67,"J. J. Wurdack"
NA,19,10,1963,-15.7797,-47.9294,"J. J. Wurdack"
NA,28,11,1976,-14.1325,-47.5097,"J. J. Wurdack"
NA,14,12,1965,-15.7797,-47.9294,"J. J. Wurdack"
NA,23,1,1979,-14,-47,"J. J. Wurdack"
NA,27,12,1979,-15.7797,-47.9294,"J. J. Wurdack"
NA,4,1,1961,-15.7797,-47.9294,"J. J. Wurdack"
NA,6,12,1994,-19.8656,-47.4397,"R. Romero"
NA,16,2,1968,-18.57,-43.68,"P. J. F. Guimarães"
NA,28,11,1985,-30.276667,-51.015556,"Guimarães, O."
NA,15,1,1986,-30.276667,-51.015556,"Guimarães, O."
NA,NA,NA,NA,-22.505556,-43.178889,"A. C. Brade"
NA,NA,NA,NA,-22.730556,-45.590278,"A. C. Brade"
NA,16,3,1957,-19.921389,-43.938056,"Brade"
NA,15,9,1954,-23.540556,-46.630278,"Brade"
NA,13,5,1946,-19.8025,-40.855833,"A. C. Brade"
NA,7,2,1994,-15.483935,-47.639318,"J. J. Wurdack"
NA,6,12,1984,-20.362786,-40.658705,"J. J. Wurdack"
NA,7,2,1989,-29.05,-51.25,"John J. Wurdack"
NA,18,6,1992,-29.049143,-50.147035,"John J. Wurdack"
NA,10,1,1992,-26.192803,-49.265918,"J. J. Wurdack"
NA,15,1,1997,-28.662064,-50.439562,"John J. Wurdack"
NA,28,1,1976,-17.716667,-48.366667,"C. A. Todzia"
NA,6,6,2004,-17.8,-44.2,"P. Guimarães"
NA,17,3,2010,-28.169444,-48.870278,"F.S. Meyer"
NA,6,4,2009,-28.126667,-49.480025,"F.S. Meyer"
NA,20,12,2004,-25.233333,-50,"Meyer, F.S."
NA,2,2,2011,-20.7175,-43.931944,"Meyer, F.S."
NA,10,3,2015,-12.348,-46.338,"Freitas, A.L."
NA,22,7,2007,-14.166111,-47.780556,"Meyer, F.S."
NA,20,3,2011,-22.576389,-45.324167,"Meyer, F.S."
NA,6,3,2012,-22.454,-43.011,"Meyer, F.S."
NA,11,7,2009,-13.11,-41.376944,"Meyer, F.S."
NA,10,12,2005,-25.483333,-48.983333,"Meyer, F."
NA,11,12,2006,-24.974444,-49.085833,"Meyer, F.S."
NA,12,12,2006,-24,-48.991111,"Meyer, F.S."
NA,14,4,2006,-15.85,-52.267,"Meyer, F. S."
NA,11,12,2009,-48.776,-25.361,"Meyer, F. S."
NA,8,1,1999,-25.066667,-47.083333,"Meyer, F.S."
NA,23,2,2007,-24.103611,-52.325833,"Meyer, F.S."
NA,20,4,2011,-48.699,-25.307,"Meyer, F. S."
NA,14,12,2007,-25.476944,-48.834167,"Meyer, F.S."
NA,10,9,2008,-26.250556,-49.378611,"Meyer, F.S."
NA,13,12,1996,-23.234,-45.005,"Meyer, F. S."
NA,6,9,2006,-25.248,-48.905,"Meyer, F. S."
NA,5,6,2015,-25.484167,-48.955,"Meyer, F.S."
NA,28,11,2008,-24.509444,-50.413611,"Meyer, F.S."
NA,7,7,2009,-13.169444,-40.766389,"Meyer, F.S."
NA,10,3,2011,-9.756,-52.635,"Meyer, F. S."
NA,21,4,2007,-24.251111,-49.705833,"Meyer, F.S."
NA,22,4,2000,-24.251111,-49.705833,"Meyer, F.S."
NA,27,4,2011,-21.55,-44.266667,"Meyer, F.S."
NA,29,4,2010,-22.8375,-46.511111,"Meyer, F.S."
NA,26,2,2012,-22.067,-44.283,"Meyer, F.S."
NA,27,4,2007,-24.1,-52.316667,"Meyer, F.S."
NA,1,6,1996,-23.143,-46.358,"Meyer, F. S."
NA,4,9,2006,-25.221,-48.856,"Meyer, F. S."
NA,29,3,1999,-22.880278,-46.306111,"Meyer, F.S."
NA,29,5,2010,-19.294,-43.596,"Meyer, F. S."
NA,9,11,2007,-44.718056,-22.265,"Meyer, F.S."
NA,9,9,2006,-25.851,-48.969,"Meyer, F. S."
NA,4,11,2011,-25.515,-48.973,"Meyer, F. S."
NA,20,2,1996,-22.291,-48.101,"Meyer, F. S."
NA,6,1,2011,-15.858,-52.279,"Meyer, F. S."
NA,3,6,2005,-15.867,-51.267,"Meyer, F. S."
NA,30,7,2006,-21.166389,-45.638333,"Meyer, F.S."
NA,25,7,2007,-23.525278,-48.746111,"Meyer, F.S."
NA,17,1,1996,-24.608,-47.877,"Meyer, F. S."
NA,15,5,2010,-48.777,-25.363,"Meyer, F. S."
NA,1,10,2009,-24.461,-47.364,"Meyer, F.S."
NA,9,4,2007,-27.978,-49.826,"Meyer, F. S."
NA,8,3,2005,-25.233333,-50,"Meyer, J.S."
NA,31,12,2007,-26.764167,-48.671389,"Meyer, F.S."
NA,8,1,2011,-48.699,-25.307,"Meyer, F. S."
NA,12,7,2001,-16.724,-42.928,"Meyer, F. S."
NA,8,7,2009,-12.854444,-41.310833,"Meyer, F.S."
NA,3,2,2008,-26.764167,-48.671389,"Meyer, F.S."
NA,NA,NA,NA,-6.616667,-45.883333,"Guimarães, P."
NA,4,3,2011,-9.69,-52.606,"Meyer, F. S."
NA,14,3,1997,-11.575,-50.977,"Meyer, F. S."
NA,22,3,1997,-11.698,-51.428,"Meyer, F. S."
NA,28,2,2010,-21.101139,-44.201694,"Meyer, F.S."
NA,5,12,1999,-15.066667,-50.166667,"J.G.Freitas & P.Guimarães"
NA,19,2,2010,-16.851944,-49.239167,"A.L.Freitas"
NA,22,4,2005,-15.490556,-57.195556,"J.G.Freitas & P.Guimarães"
NA,27,12,2005,-12.983333,-41.333333,"J.G.Freitas & P.Guimarães"
NA,18,11,1992,-12.55,-41.433333,"P.Guimarães"
NA,8,1,1999,-12.560278,-41.403056,"J.G.Freitas & P.Guimarães"
NA,23,1,2000,-12.991667,-41.341389,"J.G.Freitas & P.Guimarães"
NA,14,2,1997,-12.870833,-41.306944,"J.G.Freitas & P.Guimarães"
NA,31,3,1996,-11.243056,-40.73,"J.G.Freitas & P.Guimarães"
NA,11,5,2003,-11.328611,-41.1275,"P.Guimarães"
NA,10,10,1987,-13,-41.383333,"J.J.Wurdack"
NA,30,4,2003,-12.566667,-41.383333,"J.G.Freitas & P.Guimarães"
NA,5,3,2005,-12.577778,-41.432222,"J.G.Freitas & P.Guimarães"
NA,29,7,2004,-12.983333,-41.333333,"J.G.Freitas & P.Guimarães"
NA,28,6,1996,-11.627778,-41.001389,"P.Guimarães"
NA,14,3,1996,-11.591389,-41.208056,"P.Guimarães"
NA,2,3,1997,-11.590556,-41.207222,"P.Guimarães"
NA,14,3,1999,-12.31,-40.346944,"P.F.Guimarães"
NA,16,5,1986,-11.55,-41.15,"P.Guimarães"
NA,28,6,2004,-10.363611,-41.195556,"J.G.Freitas & P.Guimarães"
NA,20,9,2002,-12.933333,-38.35,"J.G.Freitas & P.Guimarães"
NA,26,8,2007,-21.753056,-45.020556,"J.G.Freitas & P.Guimarães"
NA,27,8,2007,-21.640556,-44.963611,"J.G.Freitas & P.Guimarães"
NA,28,8,2007,-18.299444,-43.685,"J.G.Freitas & P.Guimarães"
NA,4,7,2001,-13.271111,-42.098333,"J.G.Freitas & P.Guimarães"
NA,10,2,2007,-20.074444,-44.055556,"J.G.Freitas & P.Guimarães"
NA,29,8,1994,-12.45,-41.466667,"J.G.Freitas & P.Guimarães"
NA,24,4,1995,-12.45,-41.466667,"J.G.Freitas & P.Guimarães"
NA,15,1,2006,-23.563611,-45.497778,"J.G.Freitas & P.Guimarães"
NA,12,4,2006,-10.661667,-40.347222,"J.G.Freitas & P.Guimarães"
NA,11,3,2006,-11.380556,-40.546389,"J.G.Freitas & P.Guimarães"
NA,25,2,2006,-12.45,-41.466667,"J.G.Freitas & P.Guimarães"
NA,12,2,2005,-15.173611,-39.341667,"J.G.Freitas & P.Guimarães"
NA,12,3,1997,-12.466667,-41.45,"P.Guimarães"
NA,3,4,1999,-11.366667,-40.5,"J.G.Freitas & P.Guimarães"
NA,12,8,1999,-10.753333,-40.384722,"P.F.Guimarães"
NA,17,6,2000,-12.849722,-39.478889,"J.G.Freitas & P.Guimarães"
NA,1,4,2000,-13.261944,-41.924722,"P.F.Guimarães"
NA,4,3,2001,-12.868056,-39.479722,"P.F.Guimarães"
NA,14,2,2001,-12.833333,-39.466667,"P.F.Guimarães"
NA,2,8,2001,-11.166389,-40.506389,"J.G.Freitas & P.Guimarães"
NA,4,4,2001,-11.388333,-40.535556,"J.G.Freitas & P.Guimarães"
NA,7,4,2001,-11.334444,-40.498611,"J.G.Freitas & P.Guimarães"
NA,10,4,2001,-10.943333,-40.407778,"J.G.Freitas & P.Guimarães"
NA,10,9,2003,-17.080556,-43.309722,"J.G.Freitas & P.Guimarães"
NA,24,3,2004,-11.157778,-40.557222,"J.G.Freitas & P.Guimarães"
NA,17,4,2005,-13,-41.383333,"J.G.Freitas & P.Guimarães"
NA,7,10,1990,-22.716667,-45.566667,"P.Guimarães"
NA,11,1,2003,-18.2575,-43.516389,"P.J.F.Guimarães"
NA,10,1,2006,-16.216944,-42.871389,"J.G.Freitas & P.Guimarães"
NA,18,2,2005,-18.704722,-43.641389,"J.G.Freitas & P.Guimarães"
NA,22,6,1983,-12.25,-38.966667,"P.Guimarães"
NA,8,1,2003,-16.555556,-42.895278,"P.Guimarães"
NA,14,2,2003,-16.591667,-42.725,"J.G.Freitas & P.Guimarães"
NA,11,4,2003,-19.966389,-40.535,"J.G.Freitas & P.Guimarães"
NA,10,11,2003,-8.5825,-37.24,"J.G.Freitas & P.Guimarães"
NA,30,3,2005,-17.692778,-44.198889,"J.G.Freitas & P.Guimarães"
NA,12,4,2005,-13.886111,-42.454167,"J.G.Freitas & P.Guimarães"
NA,14,4,2000,-12.7,-39.766667,"P.F.Guimarães"
NA,8,8,1993,-13.816667,-42.433333,"P.F.Guimarães"
NA,6,9,2003,-13.6,-41.8,"P.F.Guimarães"
NA,7,9,2003,-13.533333,-41.866667,"P.F.Guimarães"
NA,6,10,2000,-17.620833,-39.224722,"J.G.Freitas & P.Guimarães"
NA,4,6,1994,-12.25,-38.966667,"P.F.Guimarães"
NA,24,5,1997,-12.756667,-39.898611,"P.F.Guimarães"
NA,10,2,1997,-14.16,-42.496111,"J.G.Freitas & P.Guimarães"
NA,27,2,2000,-10.438611,-39.335833,"P.F.Guimarães"
NA,6,3,2002,-12.25,-38.966667,"P.Guimarães"
NA,8,3,2003,-12.25,-38.966667,"J.G.Freitas & P.Guimarães"
NA,11,3,2003,-12.271944,-39.060833,"J.G.Freitas & P.Guimarães"
NA,2,12,2003,-12.25,-38.966667,"J.G.Freitas & P.Guimarães"
NA,6,4,2004,-12.231667,-39.076667,"J.G.Freitas & P.Guimarães"
NA,30,6,2005,-12.231111,-39.0775,"J.G.Freitas & P.Guimarães"
NA,1,3,2006,-13.370833,-41.884722,"J.G.Freitas & P.Guimarães"
NA,11,4,1994,-13.333333,-41.883333,"P.Guimarães"
NA,5,1,2006,-12.025833,-38.639444,"J.G.Freitas & P.Guimarães"
NA,2,10,2005,-12.59,-41.3925,"J.G.Freitas & P.Guimarães"
NA,18,8,2006,-13.183333,-41.533333,"J.G.Freitas & P.Guimarães"
NA,10,7,1994,-13.316667,-41.816667,"J.G.Freitas & P.Guimarães"
NA,10,7,1995,-13.033333,-41.833333,"J.G.Freitas & P.Guimarães"
NA,21,11,1994,-12.45,-41.466667,"J.G.Freitas & P.Guimarães"
NA,4,1,1996,-12.45,-41.683333,"J.G.Freitas & P.Guimarães"
NA,26,8,2001,-13.006389,-41.375833,"J.G.Freitas & P.Guimarães"
NA,28,9,2002,-13.316667,-41.55,"J.G.Freitas & P.Guimarães"
NA,22,7,2003,-13.314722,-41.256389,"J.G.Freitas & P.Guimarães"
NA,15,2,2003,-16.800556,-43.418611,"J.G.Freitas & P.Guimarães"
NA,3,3,2005,-8.088889,-36.392778,"P.Guimarães"
NA,15,2,2004,-10.372222,-40.205,"J.G.Freitas & P.Guimarães"
NA,4,4,2004,-13.552222,-41.327778,"J.G.Freitas & P.Guimarães"
NA,8,12,1992,-12.85,-39.466667,"P.Guimarães"
NA,26,12,1992,-12.85,-39.466667,"P.Guimarães"
NA,7,5,1993,-12.85,-39.466667,"P.Guimarães"
NA,1,6,1996,-12.75,-39.533333,"P.Guimarães"
NA,1,6,1996,-12.853056,-39.4725,"P.Guimarães"
NA,1,6,1996,-12.85,-39.466667,"P.Guimarães"
NA,24,8,1996,-12.8525,-39.476111,"P.Guimarães"
NA,24,8,1996,-12.969167,-39.476111,"P.Guimarães"
NA,23,8,1996,-12.969167,-39.476111,"P.Guimarães"
NA,16,5,1983,-12.75,-39.533333,"J.J.Wurdack"
NA,15,5,1999,-12.853056,-39.471944,"P.F.Guimarães"
NA,18,11,2005,-12.470278,-37.961944,"J.G.Freitas & P.Guimarães"
NA,17,11,2005,-12.315,-37.831389,"J.G.Freitas & P.Guimarães"
NA,5,5,1992,-13.233333,-41.9,"P.Guimarães"
NA,3,4,1996,-11.1725,-40.494444,"P.Guimarães"
NA,14,8,1999,-10.513611,-40.306944,"J.G.Freitas & P.Guimarães"
NA,7,6,2001,-11.055278,-40.655278,"P.F.Guimarães"
NA,3,8,2001,-11.190556,-40.509167,"J.G.Freitas & P.Guimarães"
NA,2,7,1996,-11.086944,-40.6725,"J.G.Freitas & P.Guimarães"
NA,1,10,1982,-12.516667,-41.383333,"J.G.Freitas & P.Guimarães"
NA,12,6,2003,-13.5975,-41.828333,"P.Guimarães"
NA,5,4,2005,-12.836389,-41.321944,"J.G.Freitas & P.Guimarães"
NA,10,4,2005,-11.091111,-40.705556,"J.G.Freitas & P.Guimarães"
NA,20,4,2005,-15.030833,-56.362222,"J.G.Freitas & P.Guimarães"
NA,24,11,2012,-25.829486,-50.120547,"Meyer, F.S."
NA,21,3,2012,-14.120864,-47.653017,"Meyer, F.S."
NA,17,3,2012,-16.799314,-47.567975,"Meyer, F.S."
NA,22,3,2012,-14.164583,-47.82445,"Meyer, F.S."
NA,13,1,2010,-20.470639,-41.830806,"Meyer, F.S."
NA,5,10,2011,-19.6025,-43.66,"Meyer, F.S."
NA,25,1,2011,-23.330333,-45.945278,"Meyer, F.S."
NA,NA,NA,2008,-23.325556,-45.068056,"Meyer, F.S."
NA,9,12,2006,-15.391667,-39.565278,"Meyer, F.S."
NA,23,10,2012,-20.512361,-41.732944,"Meyer, F.S."
NA,16,12,1996,-23.245833,-44.993333,"Meyer, F.S."
NA,9,2,2013,-20.293172,-44.143233,"Meyer, F.S."
NA,27,6,1999,-4.083333,-41.733333,"Meyer, F.S."
NA,30,7,1995,3.433333,-59.766667,"Wurdack, J.J."
NA,NA,5,1990,5,-66.4,"Wurdack, J.J."
NA,30,3,2005,-16.536889,-49.286111,"Freitas, A.L."
NA,29,3,2005,-16.518806,-49.146111,"Freitas, A.L."
NA,17,7,2000,-11.660833,-47.706667,"Meyer, F.S."
NA,17,2,1977,-13.016667,-41.4,"Romero, R."
NA,4,2,1974,-13.166667,-41.35,"Wurdack, J.J."
NA,10,10,1987,-13,-41.402778,"Wurdack, J.J."
NA,10,3,2009,-22.452778,-43.02,"Meyer, F.S."
NA,28,1,2005,-11.090833,-41.209444,"Meyer, F.S."
NA,2,3,1977,-11.633333,-41.333333,"Guimarães, P."
NA,12,10,1987,-12.461111,-41.6375,"Guimarães, P."
NA,25,4,2000,-23.645556,-45.6725,"Meyer, F.S."
NA,5,9,1990,-16.566667,-42.883333,"Wurdack, J.J."
NA,7,11,1981,-15.816667,-48.016667,"Freitas, A.L."
NA,24,9,2002,-19.343056,-43.5875,"Freitas, A.L."
NA,21,10,2010,-18.219167,-43.623444,"Freitas, A.L."
NA,16,11,2013,-19.572358,-43.964892,"Meyer, F.S."
NA,1,10,2005,-19.176,-43.510278,"Meyer, F.S."
NA,7,10,2001,-20.478333,-43.592222,"Meyer, F.S."
NA,4,2,2013,-20.721467,-43.858078,"Meyer, F.S."
NA,4,6,1998,-19.166667,-43.5,"Guimarães, P."
NA,18,11,2004,-21.303333,-43.473778,"Meyer, F.S."
NA,14,11,2009,-21.533111,-45.232333,"Meyer, F.S."
NA,10,10,2001,-19.833333,-43.6825,"Meyer, F.S."
NA,4,2,2013,-20.72545,-43.854425,"Meyer, F.S."
NA,28,3,1996,-23.991111,-46.743333,"Freitas, A.L."
NA,18,4,1995,-23.896111,-46.727778,"Freitas, A.L."
NA,13,9,2007,-23.453611,-46.766111,"Meyer, F.S."
NA,7,2,1995,-24.879444,-47.858333,"Romero, R."
NA,25,3,1999,-24.895,-47.805556,"Meyer, F.S."
NA,16,11,1998,-24.956944,-47.89,"Meyer, F.S."
NA,8,1,1985,-22.5,-45.833333,"Guimarães, P."
NA,8,9,1994,-25.233333,-47.9125,"Romero, R."
NA,6,9,1994,-24.900806,-47.84175,"Meyer, F.S."
NA,25,11,1993,-23.348556,-44.927472,"Meyer, F.S."
NA,14,12,1995,-24.962222,-48.414722,"Romero, R."
NA,29,9,1995,-24.608333,-47.876944,"Meyer, F.S."
NA,19,3,2009,-28.09575,-49.623528,"Meyer, F.S."
NA,26,3,2013,-24.020556,-47.315833,"Meyer, F.S."
NA,15,11,2012,-27.221667,-49.167383,"Meyer, F.S."
NA,20,4,2014,-29.150186,-50.605942,"Meyer, F.S."
NA,2,11,2012,-25.689142,-49.677272,"Meyer, F.S."
NA,26,1,2014,-26.540542,-49.518592,"Meyer, F.S."
NA,12,12,2012,-26.504067,-49.539828,"Meyer, F.S."
NA,10,12,2012,-29.344717,-50.563422,"Meyer, F.S."
NA,21,4,2014,-29.269142,-50.128828,"Meyer, F.S."
NA,5,5,2012,-24.161811,-49.652006,"Meyer, F.S."
NA,21,12,2013,-25.638653,-49.63625,"Meyer, F.S."
NA,7,12,2012,-25.756219,-52.525247,"Meyer, F.S."
NA,12,2,2013,-20.152,-43.736803,"Meyer, F.S."
NA,11,1,1996,-19.823222,-43.686556,"Meyer, F.S."
NA,18,1,2013,-26.8675,-49.401111,"Meyer, F.S."
NA,9,3,1986,-23.716667,-45.9375,"Guimarães, P."
NA,30,4,1958,-23.522778,-46.188333,"Guimarães, P."
NA,4,3,2001,-12.866667,-39.479722,"Meyer, F.S."
NA,24,3,1977,-13.483333,-41.816667,"Wurdack, J.J."
NA,13,2,1977,-12.85,-41.7,"Wurdack, J.J."
NA,15,5,2003,-22.892778,-46.331389,"Freitas, A.L."
NA,12,5,2005,-22.9,-46.366667,"Meyer, F.S."
NA,1,6,1996,-23.142611,-46.357889,"Meyer, F.S."
NA,28,6,2012,-22.707486,-45.763947,"Meyer, F.S."
NA,9,4,1986,-23.075,-45.9375,"Freitas, A.L."
NA,9,2,1995,-24.646389,-48.391944,"Guimarães, P."
NA,4,4,1995,-22.416944,-44.922222,"Freitas, A.L."
NA,13,9,1994,-23.955556,-46.680278,"Guimarães, P."
NA,15,12,1997,-24.270556,-49.259722,"Freitas, F.O."
NA,8,3,2009,-22.359444,-42.573611,"Meyer, F.S."
NA,11,5,1994,-22.723639,-45.507889,"Meyer, F.S."
NA,11,5,1994,-22.723611,-45.507778,"Freitas, A.L."
NA,11,5,1994,-22.723639,-45.507889,"Freitas, A.L."
NA,22,4,2006,-19.1,-43.666667,"Freitas, A.L."
NA,19,1,2004,-18.811111,-43.7525,"Meyer, F.S."
NA,27,11,2004,-18.596194,-43.869472,"Freitas, A.L."
NA,19,3,2009,-28.084972,-49.635778,"Meyer, F.S."
NA,21,3,2009,-28.521667,-50.038056,"Meyer, F.S."
NA,28,1,2014,-25.754125,-49.399242,"Meyer, F.S."
NA,3,2,2014,-24.210183,-49.651728,"Meyer, F.S."
NA,12,4,2012,-22.867539,-46.049725,"Meyer, F.S."
NA,26,2,2014,-26.493528,-49.599767,"Meyer, F.S."
NA,11,1,1998,-17.701111,-44.316667,"Romero, R."
NA,30,5,2000,-22.675278,-42.074444,"Freitas, A.L."
NA,6,3,2009,-23.333833,-46.632722,"Meyer, F.S."
NA,7,12,2012,-25.592064,-51.777022,"Meyer, F.S."
NA,NA,3,2005,-24.634722,-48.407778,"Meyer, F.S."
NA,22,1,1997,-21.533333,-46.516667,"Romero, R."
NA,9,1,2003,-23.910417,-49.57275,"Meyer, F.S."
NA,14,2,1995,-24.962361,-48.414889,"Meyer, F.S."
NA,4,5,1996,-15.866667,-48.05,"Meyer, F.S."
NA,11,11,2012,-26.542556,-49.336075,"Meyer, F.S."
NA,24,3,2012,-20.700142,-43.793147,"Meyer, F.S."
NA,24,2,2013,-26.448864,-49.401525,"Meyer, F.S."
NA,24,2,2013,-26.444992,-49.418856,"Meyer, F.S."
NA,18,4,2014,-25.323908,-49.488669,"Meyer, F.S."
NA,5,12,2012,-24.775111,-50.053664,"Meyer, F.S."
NA,29,3,2013,-24.774856,-50.049364,"Meyer, F.S."
NA,23,1,2000,-19.030556,-43.708333,"Freitas, A.L."
NA,18,4,2003,-21.809111,-43.599639,"Freitas, A.L."
NA,2,5,2007,-23.456944,-46.765278,"Freitas, A.L."
NA,20,1,2007,-18.93,-43.671389,"Freitas, A.L."
NA,26,5,2011,-20.486944,-46.534444,"Freitas, A.L."
NA,4,2,2013,-20.703428,-43.835681,"Meyer, F.S."
NA,10,3,1995,-19.286583,-43.589056,"Freitas, A.L."
NA,10,11,2004,-21.935111,-44.450083,"Freitas, A.L."
NA,5,11,2008,-20.603611,-46.293333,"Freitas, A.L."
NA,6,10,2001,-20.271667,-43.893333,"Meyer, F.S."
NA,16,2,2013,-20.088278,-44.017111,"Meyer, F.S."
NA,12,3,2002,-22.466167,-43.035611,"Meyer, F.S."
NA,13,3,2009,-22.624472,-45.177667,"Meyer, F.S."
NA,18,3,2012,-16.065858,-50.178486,"Meyer, F.S."
NA,25,9,2002,-15.971611,-47.95325,"Meyer, F.S."
NA,27,9,1999,-15.866667,-48.016667,"Meyer, F.S."
NA,9,6,1999,-15.916667,-48.016667,"Meyer, F.S."
NA,9,9,1990,-0.5,-77.816667,"Wurdack, J.J."
NA,6,3,1977,-12.9,-39.866667,"Wurdack, J.J."
NA,8,11,2004,-22.839833,-47.175278,"Meyer, F.S."
NA,4,12,2012,-24.275936,-50.092919,"Meyer, F.S."
NA,2,12,1980,-21.838889,-46.564722,"Guimarães, P."
NA,10,5,1994,-22.723639,-45.507889,"Meyer, F.S."
NA,12,11,1994,-24.073611,-49.0525,"Meyer, F.S."
NA,4,5,2006,-22.449556,-44.897111,"Meyer, F.S."
NA,14,5,2005,-22.402778,-44.848889,"Meyer, F.S."
NA,10,6,2005,-22.449556,-44.897111,"Meyer, F.S."
NA,4,3,2009,-19.425028,-43.924306,"Meyer, F.S."
NA,19,2,2009,-14.185556,-47.626944,"Meyer, F.S."
NA,21,7,2014,-16.403053,-49.252211,"Meyer, F.S."
NA,10,9,1982,-15.533333,-47.55,"Freitas, A.L."
NA,NA,NA,NA,-22.886111,-46.3125,"Freitas, A.L."
NA,15,2,1995,-23.835556,-46.735,"Freitas, A.L."
NA,19,6,1998,-15.833333,-49.5,"Freitas, A.L."
NA,16,6,1998,-14.169028,-47.610278,"Freitas, A.L."
NA,21,5,2013,-15.713889,-48.893611,"Wurdack, J.J."
NA,14,3,2007,-13.059722,-41.370833,"Meyer, F.S."
NA,14,3,1999,-12.31,-40.346944,"Meyer, F.S."
NA,15,3,2002,-15.8025,-48.847222,"Freitas, A.L."
NA,9,12,1988,-14.159167,-47.785278,"Freitas, A.L."
NA,23,7,2004,-19.226361,-57.556806,"Meyer, F.S."
NA,14,7,2013,-19.435383,-58.043611,"Meyer, F.S."
NA,16,9,1989,-19.25,-57.616667,"Meyer, F.S."
NA,23,5,1985,-18.983333,-56.65,"Freitas, A.L."
NA,24,2,2013,-26.540542,-49.518592,"Meyer, F.S."
NA,20,2,2001,-13.417222,-48.080278,"Guimarães, P."
NA,25,1,2001,-13.529444,-48.0675,"Guimarães, P."
NA,21,8,2003,-24.885278,-47.931944,"Meyer, F.S."
NA,17,11,2009,-26.28,-48.961944,"Meyer, F.S."
NA,2,3,2013,-25.218278,-49.375878,"Meyer, F.S."
NA,15,2,1995,-23.835556,-46.735,"Meyer, F.S."
NA,19,3,1996,-23.269444,-45.0875,"Meyer, F.S."
NA,21,3,2009,-28.671444,-49.922556,"Meyer, F.S."
NA,19,3,2009,-28.095556,-49.6,"Meyer, F.S."
NA,10,12,2012,-29.337314,-50.593369,"Meyer, F.S."
NA,NA,NA,2008,-24.895,-47.918056,"Meyer, F.S."
NA,5,9,1994,-24.622917,-47.88775,"Meyer, F.S."
NA,6,9,2006,-25.259917,-48.86175,"Meyer, F.S."
NA,13,12,1996,-23.233889,-45.004722,"Meyer, F.S."
NA,28,12,2013,-26.122847,-49.565833,"Meyer, F.S."
NA,23,6,1998,-20,-46.25,"Freitas, A.L."
NA,11,7,2014,-20.412372,-46.751417,"Meyer, F.S."
NA,10,12,2012,-29.082664,-50.246342,"Meyer, F.S."
NA,30,3,2013,-24.268228,-50.098569,"Meyer, F.S."
NA,20,3,1996,-23.224444,-23.269444,"Meyer, F.S."
NA,2,6,1998,-19.166667,-43.5,"Meyer, F.S."
NA,21,3,1994,-21.916667,-47.25,"Meyer, F.S."
NA,21,4,2002,-24.141389,-47.994167,"Meyer, F.S."
NA,19,4,2002,-24.058333,-47.989722,"Meyer, F.S."
NA,15,5,2003,-22.880833,-46.3075,"Freitas, A.L."
NA,5,9,2006,-25.254,-48.880333,"Meyer, F.S."
NA,4,9,2006,-25.221611,-48.856556,"Meyer, F.S."
NA,25,8,1993,-22.566667,-47.55,"Guimarães, P."
NA,24,5,1994,-23.583333,-46.466667,"Guimarães, P."
NA,25,5,1994,-23.583333,-46.466667,"Guimarães, P."
NA,14,9,1994,-23.818611,-46.716944,"Guimarães, P."
NA,4,6,1994,-24.266667,-49.15,"Guimarães, P."
NA,6,9,1983,-21.838889,-46.564722,"Freitas, A.L."
NA,14,3,1996,-22.868889,-46.040833,"Freitas, A.L."
NA,25,8,1993,-22.566667,-47.55,"Freitas, A.L."
NA,9,9,2006,-25.889611,-48.956417,"Meyer, F.S."
