"name","lat","lon","identifiedBy","splink_ident_extract"
NA,-12.833333,-39.466667,"P.F.Guimarães",450
NA,-11.166389,-40.506389,"J.G.Freitas & P.Guimarães",576
NA,-11.388333,-40.535556,"J.G.Freitas & P.Guimarães",831
NA,-11.334444,-40.498611,"J.G.Freitas & P.Guimarães",568
NA,-10.943333,-40.407778,"J.G.Freitas & P.Guimarães",499
NA,-17.080556,-43.309722,"J.G.Freitas & P.Guimarães",1056
NA,-11.157778,-40.557222,"J.G.Freitas & P.Guimarães",496
NA,-13,-41.383333,"J.G.Freitas & P.Guimarães",1117
NA,-22.716667,-45.566667,"P.Guimarães",1656
NA,-18.2575,-43.516389,"P.J.F.Guimarães",1153
NA,-16.216944,-42.871389,"J.G.Freitas & P.Guimarães",933
NA,-18.704722,-43.641389,"J.G.Freitas & P.Guimarães",1121
NA,-12.25,-38.966667,"P.Guimarães",193
NA,-16.555556,-42.895278,"P.Guimarães",913
NA,-16.591667,-42.725,"J.G.Freitas & P.Guimarães",658
NA,-19.966389,-40.535,"J.G.Freitas & P.Guimarães",636
NA,-8.5825,-37.24,"J.G.Freitas & P.Guimarães",884
NA,-17.692778,-44.198889,"J.G.Freitas & P.Guimarães",937
NA,-13.886111,-42.454167,"J.G.Freitas & P.Guimarães",939
NA,-12.7,-39.766667,"P.F.Guimarães",232
NA,-13.816667,-42.433333,"P.F.Guimarães",932
NA,-13.6,-41.8,"P.F.Guimarães",924
NA,-13.533333,-41.866667,"P.F.Guimarães",1112
NA,-17.620833,-39.224722,"J.G.Freitas & P.Guimarães",5
NA,-12.25,-38.966667,"P.F.Guimarães",193
NA,-12.756667,-39.898611,"P.F.Guimarães",299
NA,-14.16,-42.496111,"J.G.Freitas & P.Guimarães",1022
NA,-10.438611,-39.335833,"P.F.Guimarães",455
NA,-12.25,-38.966667,"P.Guimarães",193
NA,-12.25,-38.966667,"J.G.Freitas & P.Guimarães",193
NA,-12.271944,-39.060833,"J.G.Freitas & P.Guimarães",174
NA,-12.25,-38.966667,"J.G.Freitas & P.Guimarães",193
NA,-12.231667,-39.076667,"J.G.Freitas & P.Guimarães",168
NA,-12.231111,-39.0775,"J.G.Freitas & P.Guimarães",168
NA,-13.370833,-41.884722,"J.G.Freitas & P.Guimarães",1603
NA,-13.333333,-41.883333,"P.Guimarães",1674
NA,-12.025833,-38.639444,"J.G.Freitas & P.Guimarães",286
NA,-12.59,-41.3925,"J.G.Freitas & P.Guimarães",569
NA,-13.183333,-41.533333,"J.G.Freitas & P.Guimarães",1152
NA,-13.316667,-41.816667,"J.G.Freitas & P.Guimarães",1046
NA,-13.033333,-41.833333,"J.G.Freitas & P.Guimarães",1270
NA,-12.45,-41.466667,"J.G.Freitas & P.Guimarães",816
NA,-12.45,-41.683333,"J.G.Freitas & P.Guimarães",909
NA,-13.006389,-41.375833,"J.G.Freitas & P.Guimarães",1117
NA,-13.316667,-41.55,"J.G.Freitas & P.Guimarães",958
NA,-13.314722,-41.256389,"J.G.Freitas & P.Guimarães",1134
NA,-16.800556,-43.418611,"J.G.Freitas & P.Guimarães",1114
NA,-8.088889,-36.392778,"P.Guimarães",580
NA,-10.372222,-40.205,"J.G.Freitas & P.Guimarães",691
NA,-13.552222,-41.327778,"J.G.Freitas & P.Guimarães",1128
NA,-12.85,-39.466667,"P.Guimarães",525
NA,-12.85,-39.466667,"P.Guimarães",525
NA,-12.85,-39.466667,"P.Guimarães",525
NA,-12.75,-39.533333,"P.Guimarães",261
NA,-12.853056,-39.4725,"P.Guimarães",525
NA,-12.85,-39.466667,"P.Guimarães",525
NA,-12.8525,-39.476111,"P.Guimarães",525
NA,-12.969167,-39.476111,"P.Guimarães",361
NA,-12.969167,-39.476111,"P.Guimarães",361
NA,-12.75,-39.533333,"J.J.Wurdack",261
NA,-12.853056,-39.471944,"P.F.Guimarães",525
NA,-12.470278,-37.961944,"J.G.Freitas & P.Guimarães",42
NA,-12.315,-37.831389,"J.G.Freitas & P.Guimarães",7
NA,-13.233333,-41.9,"P.Guimarães",1214
NA,-11.1725,-40.494444,"P.Guimarães",575
NA,-10.513611,-40.306944,"J.G.Freitas & P.Guimarães",629
NA,-11.055278,-40.655278,"P.F.Guimarães",808
NA,-11.190556,-40.509167,"J.G.Freitas & P.Guimarães",530
NA,-11.086944,-40.6725,"J.G.Freitas & P.Guimarães",850
NA,-12.516667,-41.383333,"J.G.Freitas & P.Guimarães",567
NA,-13.5975,-41.828333,"P.Guimarães",924
NA,-12.836389,-41.321944,"J.G.Freitas & P.Guimarães",468
NA,-11.091111,-40.705556,"J.G.Freitas & P.Guimarães",850
NA,-15.030833,-56.362222,"J.G.Freitas & P.Guimarães",259
NA,-25.829486,-50.120547,"Meyer, F.S.",827
NA,-14.120864,-47.653017,"Meyer, F.S.",1248
NA,-16.799314,-47.567975,"Meyer, F.S.",1090
NA,-14.164583,-47.82445,"Meyer, F.S.",998
NA,-20.470639,-41.830806,"Meyer, F.S.",1998
NA,-19.6025,-43.66,"Meyer, F.S.",1009
NA,-23.330333,-45.945278,"Meyer, F.S.",635
NA,-23.325556,-45.068056,"Meyer, F.S.",1056
NA,-15.391667,-39.565278,"Meyer, F.S.",559
NA,-20.512361,-41.732944,"Meyer, F.S.",985
NA,-23.245833,-44.993333,"Meyer, F.S.",1161
NA,-20.293172,-44.143233,"Meyer, F.S.",828
NA,-4.083333,-41.733333,"Meyer, F.S.",172
NA,3.433333,-59.766667,"Wurdack, J.J.",85
NA,5,-66.4,"Wurdack, J.J.",125
NA,-16.536889,-49.286111,"Freitas, A.L.",769
NA,-16.518806,-49.146111,"Freitas, A.L.",791
NA,-11.660833,-47.706667,"Meyer, F.S.",367
NA,-13.016667,-41.4,"Romero, R.",1117
NA,-13.166667,-41.35,"Wurdack, J.J.",1138
NA,-13,-41.402778,"Wurdack, J.J.",1117
NA,-22.452778,-43.02,"Meyer, F.S.",1550
NA,-11.090833,-41.209444,"Meyer, F.S.",904
NA,-11.633333,-41.333333,"Guimarães, P.",1007
NA,-12.461111,-41.6375,"Guimarães, P.",839
NA,-23.645556,-45.6725,"Meyer, F.S.",1089
NA,-16.566667,-42.883333,"Wurdack, J.J.",913
NA,-15.816667,-48.016667,"Freitas, A.L.",1123
NA,-19.343056,-43.5875,"Freitas, A.L.",855
NA,-18.219167,-43.623444,"Freitas, A.L.",1266
NA,-19.572358,-43.964892,"Meyer, F.S.",734
NA,-19.176,-43.510278,"Meyer, F.S.",1328
NA,-20.478333,-43.592222,"Meyer, F.S.",1135
NA,-20.721467,-43.858078,"Meyer, F.S.",995
NA,-19.166667,-43.5,"Guimarães, P.",1328
NA,-21.303333,-43.473778,"Meyer, F.S.",789
NA,-21.533111,-45.232333,"Meyer, F.S.",1005
NA,-19.833333,-43.6825,"Meyer, F.S.",1220
NA,-20.72545,-43.854425,"Meyer, F.S.",995
NA,-23.991111,-46.743333,"Freitas, A.L.",794
NA,-23.896111,-46.727778,"Freitas, A.L.",793
NA,-23.453611,-46.766111,"Meyer, F.S.",817
NA,-24.879444,-47.858333,"Romero, R.",22
NA,-24.895,-47.805556,"Meyer, F.S.",7
NA,-24.956944,-47.89,"Meyer, F.S.",15
NA,-22.5,-45.833333,"Guimarães, P.",928
NA,-25.233333,-47.9125,"Romero, R.",NA
NA,-24.900806,-47.84175,"Meyer, F.S.",22
NA,-23.348556,-44.927472,"Meyer, F.S.",55
NA,-24.962222,-48.414722,"Romero, R.",681
NA,-24.608333,-47.876944,"Meyer, F.S.",20
NA,-28.09575,-49.623528,"Meyer, F.S.",1541
NA,-24.020556,-47.315833,"Meyer, F.S.",580
NA,-27.221667,-49.167383,"Meyer, F.S.",368
NA,-29.150186,-50.605942,"Meyer, F.S.",935
NA,-25.689142,-49.677272,"Meyer, F.S.",928
NA,-26.540542,-49.518592,"Meyer, F.S.",983
NA,-26.504067,-49.539828,"Meyer, F.S.",983
NA,-29.344717,-50.563422,"Meyer, F.S.",816
NA,-29.269142,-50.128828,"Meyer, F.S.",816
NA,-24.161811,-49.652006,"Meyer, F.S.",769
NA,-25.638653,-49.63625,"Meyer, F.S.",920
NA,-25.756219,-52.525247,"Meyer, F.S.",640
NA,-20.152,-43.736803,"Meyer, F.S.",1014
NA,-19.823222,-43.686556,"Meyer, F.S.",1220
NA,-26.8675,-49.401111,"Meyer, F.S.",615
NA,-23.716667,-45.9375,"Guimarães, P.",162
NA,-23.522778,-46.188333,"Guimarães, P.",763
NA,-12.866667,-39.479722,"Meyer, F.S.",525
NA,-13.483333,-41.816667,"Wurdack, J.J.",1291
NA,-12.85,-41.7,"Wurdack, J.J.",1192
NA,-22.892778,-46.331389,"Freitas, A.L.",1244
NA,-22.9,-46.366667,"Meyer, F.S.",1171
NA,-23.142611,-46.357889,"Meyer, F.S.",862
NA,-22.707486,-45.763947,"Meyer, F.S.",1012
NA,-23.075,-45.9375,"Freitas, A.L.",727
NA,-24.646389,-48.391944,"Guimarães, P.",623
NA,-22.416944,-44.922222,"Freitas, A.L.",1409
NA,-23.955556,-46.680278,"Guimarães, P.",756
NA,-24.270556,-49.259722,"Freitas, F.O.",1106
NA,-22.359444,-42.573611,"Meyer, F.S.",1354
NA,-22.723639,-45.507889,"Meyer, F.S.",1704
NA,-22.723611,-45.507778,"Freitas, A.L.",1704
NA,-22.723639,-45.507889,"Freitas, A.L.",1704
NA,-19.1,-43.666667,"Freitas, A.L.",1236
NA,-18.811111,-43.7525,"Meyer, F.S.",1267
NA,-18.596194,-43.869472,"Freitas, A.L.",1028
NA,-28.084972,-49.635778,"Meyer, F.S.",1480
NA,-28.521667,-50.038056,"Meyer, F.S.",1089
NA,-25.754125,-49.399242,"Meyer, F.S.",926
NA,-24.210183,-49.651728,"Meyer, F.S.",871
NA,-22.867539,-46.049725,"Meyer, F.S.",1483
NA,-26.493528,-49.599767,"Meyer, F.S.",898
NA,-17.701111,-44.316667,"Romero, R.",1163
NA,-22.675278,-42.074444,"Freitas, A.L.",11
NA,-23.333833,-46.632722,"Meyer, F.S.",799
NA,-25.592064,-51.777022,"Meyer, F.S.",879
NA,-24.634722,-48.407778,"Meyer, F.S.",623
NA,-21.533333,-46.516667,"Romero, R.",872
NA,-23.910417,-49.57275,"Meyer, F.S.",536
NA,-24.962361,-48.414889,"Meyer, F.S.",681
NA,-15.866667,-48.05,"Meyer, F.S.",1196
NA,-26.542556,-49.336075,"Meyer, F.S.",762
NA,-20.700142,-43.793147,"Meyer, F.S.",1007
NA,-26.448864,-49.401525,"Meyer, F.S.",779
NA,-26.444992,-49.418856,"Meyer, F.S.",866
NA,-25.323908,-49.488669,"Meyer, F.S.",878
NA,-24.775111,-50.053664,"Meyer, F.S.",1001
NA,-24.774856,-50.049364,"Meyer, F.S.",1001
NA,-19.030556,-43.708333,"Freitas, A.L.",1273
NA,-21.809111,-43.599639,"Freitas, A.L.",737
NA,-23.456944,-46.765278,"Freitas, A.L.",817
NA,-18.93,-43.671389,"Freitas, A.L.",1285
NA,-20.486944,-46.534444,"Freitas, A.L.",1017
NA,-20.703428,-43.835681,"Meyer, F.S.",992
NA,-19.286583,-43.589056,"Freitas, A.L.",1013
NA,-21.935111,-44.450083,"Freitas, A.L.",1119
NA,-20.603611,-46.293333,"Freitas, A.L.",1112
NA,-20.271667,-43.893333,"Meyer, F.S.",1304
NA,-20.088278,-44.017111,"Meyer, F.S.",1044
NA,-22.466167,-43.035611,"Meyer, F.S.",1185
NA,-22.624472,-45.177667,"Meyer, F.S.",716
NA,-16.065858,-50.178486,"Meyer, F.S.",777
NA,-15.971611,-47.95325,"Meyer, F.S.",1171
NA,-15.866667,-48.016667,"Meyer, F.S.",1161
NA,-15.916667,-48.016667,"Meyer, F.S.",1216
NA,-0.5,-77.816667,"Wurdack, J.J.",2772
NA,-12.9,-39.866667,"Wurdack, J.J.",613
NA,-22.839833,-47.175278,"Meyer, F.S.",618
NA,-24.275936,-50.092919,"Meyer, F.S.",945
NA,-21.838889,-46.564722,"Guimarães, P.",1300
NA,-22.723639,-45.507889,"Meyer, F.S.",1704
NA,-24.073611,-49.0525,"Meyer, F.S.",726
NA,-22.449556,-44.897111,"Meyer, F.S.",1912
NA,-22.402778,-44.848889,"Meyer, F.S.",1756
NA,-22.449556,-44.897111,"Meyer, F.S.",1912
NA,-19.425028,-43.924306,"Meyer, F.S.",666
NA,-14.185556,-47.626944,"Meyer, F.S.",1224
NA,-16.403053,-49.252211,"Meyer, F.S.",913
NA,-15.533333,-47.55,"Freitas, A.L.",1049
NA,-22.886111,-46.3125,"Freitas, A.L.",1244
NA,-23.835556,-46.735,"Freitas, A.L.",806
NA,-15.833333,-49.5,"Freitas, A.L.",707
NA,-14.169028,-47.610278,"Freitas, A.L.",1167
NA,-15.713889,-48.893611,"Wurdack, J.J.",1133
NA,-13.059722,-41.370833,"Meyer, F.S.",1163
NA,-12.31,-40.346944,"Meyer, F.S.",358
NA,-15.8025,-48.847222,"Freitas, A.L.",1205
NA,-14.159167,-47.785278,"Freitas, A.L.",1100
NA,-19.226361,-57.556806,"Meyer, F.S.",743
NA,-19.435383,-58.043611,"Meyer, F.S.",86
NA,-19.25,-57.616667,"Meyer, F.S.",390
NA,-18.983333,-56.65,"Freitas, A.L.",104
NA,-26.540542,-49.518592,"Meyer, F.S.",983
NA,-13.417222,-48.080278,"Guimarães, P.",400
NA,-13.529444,-48.0675,"Guimarães, P.",358
NA,-24.885278,-47.931944,"Meyer, F.S.",87
NA,-26.28,-48.961944,"Meyer, F.S.",139
NA,-25.218278,-49.375878,"Meyer, F.S.",977
NA,-23.835556,-46.735,"Meyer, F.S.",806
NA,-23.269444,-45.0875,"Meyer, F.S.",1132
NA,-28.671444,-49.922556,"Meyer, F.S.",1228
NA,-28.095556,-49.6,"Meyer, F.S.",1541
NA,-29.337314,-50.593369,"Meyer, F.S.",839
NA,-24.895,-47.918056,"Meyer, F.S.",87
NA,-24.622917,-47.88775,"Meyer, F.S.",20
NA,-25.259917,-48.86175,"Meyer, F.S.",1245
NA,-23.233889,-45.004722,"Meyer, F.S.",1177
NA,-26.122847,-49.565833,"Meyer, F.S.",906
NA,-20,-46.25,"Freitas, A.L.",896
NA,-20.412372,-46.751417,"Meyer, F.S.",722
NA,-29.082664,-50.246342,"Meyer, F.S.",945
NA,-24.268228,-50.098569,"Meyer, F.S.",945
NA,-23.224444,-23.269444,"Meyer, F.S.",NA
NA,-19.166667,-43.5,"Meyer, F.S.",1328
NA,-21.916667,-47.25,"Meyer, F.S.",605
NA,-24.141389,-47.994167,"Meyer, F.S.",761
NA,-24.058333,-47.989722,"Meyer, F.S.",774
NA,-22.880833,-46.3075,"Freitas, A.L.",1244
NA,-25.254,-48.880333,"Meyer, F.S.",882
NA,-25.221611,-48.856556,"Meyer, F.S.",1165
NA,-22.566667,-47.55,"Guimarães, P.",623
NA,-23.583333,-46.466667,"Guimarães, P.",796
NA,-23.583333,-46.466667,"Guimarães, P.",796
NA,-23.818611,-46.716944,"Guimarães, P.",791
NA,-24.266667,-49.15,"Guimarães, P.",1021
NA,-21.838889,-46.564722,"Freitas, A.L.",1300
NA,-22.868889,-46.040833,"Freitas, A.L.",1583
NA,-22.566667,-47.55,"Freitas, A.L.",623
NA,-25.889611,-48.956417,"Meyer, F.S.",711
NA,-26.493528,-49.599767,"Meyer, F.S.",898
NA,-22.101525,-45.138453,"Meyer, F.S.",1059
NA,-22.801944,-47.0525,"Freitas, A.L.",614
NA,-20.040417,-46.057,"Meyer, F.S.",712
NA,-20.488667,-46.547664,"Meyer, F.S.",973
NA,-15.002222,-49.366611,"Meyer, C.A.",517
NA,-23.774167,-45.665,"Meyer, F.S.",27
NA,-24.879444,-47.850833,"Meyer, F.S.",22
NA,-23.633333,-45.866667,"Guimarães, P.",905
NA,-27.221667,-49.167383,"Meyer, F.S.",368
NA,-24.879444,-47.858333,"Meyer, F.S.",22
NA,-28.1926,-49.446731,"Meyer, F.S.",569
NA,-29.634811,-50.302275,"Meyer, F.S.",626
NA,-18.331667,-43.690556,"Meyer, F.S.",1373
NA,-18.370861,-43.993861,"Meyer, F.S.",1009
NA,-18.398611,-43.348056,"Meyer, F.S.",1505
NA,-18.395833,-43.348333,"Meyer, F.S.",1505
NA,-26.831944,-48.642222,"Meyer, F.S.",30
NA,-27.221667,-49.167383,"Meyer, F.S.",368
NA,-15.81485,-48.85849,"P.J.F. Guimarães",1205
NA,-22.35947,-42.5736,"P.J.F. Guimarães",1354
NA,-22.45943,-43.02779,"P.J.F. Guimarães",1185
NA,-22.73318,-44.61657,"P.J.F. Guimarães",1613
NA,-28.05447,-49.36847,"P.J.F. Guimarães",798
NA,-22.45278,-43.01992,"P.J.F. Guimarães",1550
NA,-28.3118,-49.6177,"P.J.F. Guimarães",1311
NA,-28.40174,-49.55177,"P.J.F. Guimarães",1323
NA,-28.05059,-49.38088,"P.J.F. Guimarães",1135
NA,-19.25301,-43.54875,"P.J.F. Guimarães",1194
NA,-28.39772,-49.55212,"P.J.F. Guimarães",1323
NA,-22.37281,-44.70396,"P.J.F. Guimarães",2187
NA,-15.80008,-48.81598,"P.J.F. Guimarães",1178
NA,-18.39868,-43.34816,"P.J.F. Guimarães",1505
NA,-18.21751,-43.59379,"P.J.F. Guimarães",1266
NA,-21.728389,-44.961889,"Romero, R.",1115
NA,-23.239444,-45.004722,"Meyer, F.S.",1177
NA,-23.1425,-46.357778,"Meyer, F.S.",862
NA,-21.719444,-44.97,"Meyer, F.S.",1115
NA,-22.723611,-45.507778,"Meyer, F.S.",1704
NA,-21.710939,-44.926397,"Romero, R.",1058
NA,-21.728389,-44.961889,"Meyer, F.S.",1115
NA,-12.45,-41.45,"Wurdack, J.J.",790
NA,-13.666667,-41.233333,"Wurdack, J.J.",844
NA,-16,-39.05,"Wurdack, J.J.",57
NA,-13.416667,-41.283333,"Wurdack, J.J.",971
NA,-13.666667,-41.333333,"Wurdack, J.J.",1076
NA,-16.416667,-39.2,"Wurdack, J.J.",34
NA,-12.85,-41.2,"Wurdack, J.J.",421
NA,-17.483333,-39.216667,"Wurdack, J.J.",5
NA,-17.516667,-39.216667,"Wurdack, J.J.",6
NA,-10.45,-39.333333,"Wurdack, J.J.",445
NA,-12.466667,-41.366667,"Wurdack, J.J.",497
NA,-20.846389,-46.628306,"Meyer, F.S.",994
