name,lat,lon
Wide,4.79194,-58.97472
Wide,3.88,-58.92
Wide,4.097222,-58.875
Wide,3.949722,-58.8675
Wide,4.416667,-58.833333
Wide,1.663889,-58.772222
Wide,4.583333,-58.733333
Wide,4.7364,-58.7017
Wide,1.65,-58.63333
Wide,6.5,-58.38
Wide,6.41667,-58.25
Wide,6.5,-58.1667
Wide,6.58,-58.13
Wide,5.36666,-58.11666
Wide,5.72,-57.95
Wide,5.916667,-57.9
Wide,5.55,-57.66666
Wide,5.6,-57.58333
Wide,5.72,-57.53
Wide,5.33,-57.35
Wide,5.189167,-57.285278
Wide,-7.5,-57.25
Wide,3.33333,-56.81667
Wide,0.333333,-56.816667
Wide,-2.17505642,-56.74570524
Wide,3.25,-56.65
Wide,3.433,-56.625
Wide,3.642,-56.533
Wide,4.612,-56.507
Wide,3.6,-56.5
Wide,3.16666,-56.48333
Wide,3.1,-56.46
Wide,3.33333,-56.43333
Wide,3.79144,-56.14961
Wide,4.1006,-55.625
Wide,-1.583333,-55.533333
Wide,5.33,-55.5
Wide,5.25,-55.33
Wide,5.31,-55.26
Wide,5.5417,-55.1917
Wide,5.45,-55.19
Wide,-0.220997,-55.16572
Wide,-0.98333,-54.98333
Wide,5.416667,-54.966667
Wide,-2.483333,-54.95
Wide,-2.5344,-54.9081
Wide,5.33,-54.83
Wide,5.53,-54.8
Wide,2.48333,-54.75
Wide,-1.714167,-54.748889
Wide,-2.449614,-54.740486
Wide,-2.031944,-54.206944
Wide,-1.860556,-54.082778
Wide,2.883333,-54.066667
Wide,2.6,-54.01667
Wide,-12,-54
Wide,2.5,-53.83333
Wide,-11.8311,-53.4231
Wide,3.92472,-53.24111
Wide,0.616667,-53.2
Wide,3.61667,-53.2
Wide,-1.08,-53.17
Wide,5.41667,-53.06667
Wide,5.26689,-53.05158
Wide,3.8558,-52.9708
Wide,-10.8339,-52.8731
Wide,-0.533333,-52.85
Wide,5.23194,-52.78278
Wide,-1.05,-52.7
Wide,5.08333,-52.7
Wide,5.08,-52.59
Wide,-5.64861,-52.53
Wide,-0.72,-52.52
Wide,4.91667,-52.5
Wide,4.96,-52.46
Wide,4.783333,-52.433333
Wide,4.69,-52.38
Wide,4.78,-52.35
Wide,4.58333,-52.33333
Wide,4.93333,-52.33333
Wide,4.48333,-52.31666
Wide,3.61,-52.31
Wide,4.76,-52.31
Wide,4.71667,-52.28333
Wide,4.583333,-52.266667
Wide,-3.196111,-52.212222
Wide,0.7772,-51.9517
Wide,-0.896111,-51.8875
Wide,-3.844178,-51.832289
Wide,3.854254,-51.797206
Wide,4.2,-51.65
Wide,-0.702222,-51.6
Wide,-0.066667,-51.516667
Wide,0.706497,-51.444125
Wide,-7.056586,-51.409722
Wide,0.73,-51.37
Wide,0.6,-51.316667
Wide,0.33,-51.25
Wide,-0.5767,-51.1758
Wide,-0.033333,-51.083333
Wide,-2,-51.08
Wide,0.28,-51.08
Wide,-0.369966873,-51.06705246
Wide,0.366667,-51.066667
Wide,-12.919722,-50.876389
Wide,-0.183333,-50.733333
Wide,-6.319722,-50.452778
Wide,-6.055124,-50.173616
Wide,-6.333056,-49.934444
Wide,-16.166667,-49.433333
Wide,-0.435556,-49.0025
Wide,-0.854722,-48.539167
Wide,-2.424906,-48.42
Wide,-1.424906,-48.42
Wide,-0.861616884,-48.14216843
Wide,-1.15526682,-48.1298677
Wide,-1.03515,-48.125749
Wide,-0.823333,-48.095
Wide,-0.944058,-48.020847
Wide,-0.603056,-47.579722
Wide,-1.063194,-46.752139
Wide,-2.485639,-45.778611
Wide,-1.666644449,-45.37199304
Wide,-2.234463321,-45.29998857
Wide,-2.48,-45
Wide,-2.937786485,-44.23522099
Wide,-3.208056,-43.403333
Wide,-4.7425,-42.532222
Wide,-5.026461,-42.420771
Wide,-4.083333,-41.733333
Wide,-11.276475,-37.431192
