"specificEpithet","scientificName","day","month","year","latitude","longitude"
"catharinae","Tibouchina catharinae Pittier",16,2,1993,4.98,-67.3
"catharinae","Tibouchina catharinae Pittier",13,2,1993,5.1,-67.3
"catharinae","Tibouchina catharinae Pittier",NA,9,1989,5.1,-67.4
"catharinae","Tibouchina catharinae Pittier",20,9,1971,4.86,-67.45
"catharinae","Tibouchina catharinae Pittier",31,1,1949,4.95,-67.4
"catharinae","Tibouchina catharinae Pittier",12,12,1948,4.95,-67.4
"catharinensis","Tibouchina catharinensis",1,1,1960,-26.9194,-49.0661
"catharinensis","Tibouchina catharinensis",26,1,1957,-27.0569,-49.5178
"catharinensis","Tibouchina catharinensis",8,2,1973,-26.78280067,-49.36439896
