"specificEpithet","scientificName","day","month","year","latitude","longitude"
"rosanae","Tibouchina rosanae P.J.F.Guim. & Woodgyer",10,3,2011,-9.756,-52.635
"rosanae","Tibouchina rosanae",10,3,2011,-9.756,-52.635
